,Date,Unix,Ticker,DE Ratio,Price,Stock Price Change,SP500,SP500 Change,Difference
5399,2013-04-22 03:37:44,1366627064.0,kmi,141.53,38.87,-29.327272727272728,1562.5,46.29601887569754,-75.62329160297027
5400,2013-04-25 21:29:31,1366950571.0,kmi,141.53,39.11,-28.89090909090909,1585.16,48.41766225984047,-77.30857135074956
5401,2013-08-16 20:42:06,1376710926.0,kmi,124.72,37.44,-31.927272727272733,1655.83,55.0344556383656,-86.96172836563834
5402,2004-05-23 00:51:31,1085298691.0,kmx,0.153,22.42,0.0,1093.56,0.0,0.0
5403,2004-11-29 03:12:11,1101726731.0,kmx,0.139,28.9,28.90276538804637,1178.57,7.7736932587146566,21.12907212933171
5404,2005-01-23 18:25:50,1106533550.0,kmx,0.154,29.86,33.18465655664584,1167.87,6.795237572698339,26.3894189839475
5405,2007-02-23 09:53:38,1172253218.0,kmx,0.101,56.0,149.77698483496874,1451.19,32.70328102710415,117.0737038078646
5406,2007-04-06 22:28:01,1175923681.0,kmx,0.149,24.94,11.239964317573591,1443.76,32.02384871429095,-20.783884396717358
5407,2008-01-22 12:28:29,1201033709.0,kmx,0.128,16.63,-25.82515611061553,1310.5,19.837960422839174,-45.663116533454705
5408,2008-12-24 21:04:59,1230181499.0,kmx,0.176,7.43,-66.85994647636039,868.15,-20.612494970554884,-46.24745150580551
5409,2009-06-25 02:21:58,1245921718.0,kmx,,13.49,-39.83050847457628,920.26,-15.847324335198799,-23.983184139377478
5410,2011-11-16 00:23:35,1321431815.0,kmx,169.6,28.38,26.583407671721666,1236.91,13.108562858919507,13.474844812802159
5411,2012-11-04 01:54:19,1352022859.0,kmx,184.54,34.68,54.68331846565565,1414.2,29.320750576100085,25.362567889555567
5412,2013-04-22 06:41:21,1366638081.0,kmx,205.65,42.76,90.72256913470113,1562.5,42.881963495372915,47.84060563932822
5413,2013-06-19 09:08:06,1371658086.0,kmx,205.65,48.21,115.03122212310434,1628.93,48.9566187497714,66.07460337333293
5414,2003-12-15 20:34:03,1071549243.0,ko,0.41,49.71,0.0,1068.04,0.0,0.0
5415,2004-08-10 22:47:49,1092203269.0,ko,0.437,43.46,-12.572922953128144,1079.04,1.0299239728849108,-13.602846926013054
5416,2004-11-28 05:10:57,1101647457.0,ko,0.436,39.86,-19.814926574129956,1182.65,10.730871502939978,-30.545798077069932
5417,2004-12-10 11:57:30,1102708650.0,ko,0.436,40.81,-17.903842285254473,1188.0,11.231789071570358,-29.13563135682483
5418,2004-12-10 14:26:34,1102717594.0,ko,0.436,40.81,-17.903842285254473,1188.0,11.231789071570358,-29.13563135682483
5419,2005-05-11 16:14:25,1115853265.0,ko,0.424,43.9,-11.687789177227927,1171.11,9.650387625931607,-21.338176803159534
5420,2006-02-12 16:09:51,1139789391.0,ko,0.349,41.16,-17.19975859987931,1266.99,18.627579491404823,-35.82733809128413
5421,2006-04-22 16:09:26,1145747366.0,ko,0.349,41.85,-15.811707905853952,1311.28,22.774427924047792,-38.58613582990174
5422,2006-04-27 02:31:05,1146130265.0,ko,0.349,41.72,-16.07322470327902,1309.72,22.628365978802297,-38.70159068208132
5423,2006-06-17 13:57:08,1150577828.0,ko,0.345,43.21,-13.075839871253269,1251.54,17.18100445676192,-30.256844328015188
5424,2006-09-06 14:52:16,1157579536.0,ko,0.288,44.76,-9.957754978877494,1300.26,21.742631362121273,-31.70038634099877
5425,2006-11-02 16:50:20,1162511420.0,ko,0.241,46.68,-6.095353047676526,1367.34,28.02329500767761,-34.118648055354136
5426,2006-11-10 22:27:20,1163226440.0,ko,0.241,46.47,-6.517803258901633,1380.9,29.292910377888482,-35.81071363679011
5427,2006-11-15 13:03:27,1163624607.0,ko,0.241,46.55,-6.356869845101596,1396.57,30.760083891989066,-37.11695373709066
5428,2006-11-28 02:01:10,1164708070.0,ko,0.241,46.55,-6.356869845101596,1386.72,29.837833788996676,-36.194703634098275
5429,2006-12-02 19:22:26,1165116146.0,ko,0.241,46.57,-6.31663649165158,1396.71,30.773192015280333,-37.089828506931916
5430,2007-10-22 09:44:16,1193071456.0,ko,0.49,58.76,18.205592436129546,1506.33,41.03685255233886,-22.83126011620931
5431,2008-01-23 16:10:45,1201133445.0,ko,0.49,57.13,14.926574129953735,1338.6,25.33238455488558,-10.405810424931843
5432,2008-10-28 10:35:34,1225215334.0,ko,0.485,41.01,-17.50150875075438,940.51,-11.94056402381933,-5.560944726935048
5433,2008-12-18 00:14:13,1229588053.0,ko,0.485,45.48,-8.509354254677136,885.28,-17.11171866222239,8.602364407545254
5434,2011-09-03 07:59:12,1315061952.0,ko,74.06,69.74,40.29370348018506,1173.97,9.918167858881697,30.375535621303364
5435,2011-09-26 00:34:09,1317022449.0,ko,74.06,67.42,35.626634479983906,1162.95,8.88637129695518,26.740263183028727
5436,2011-10-22 02:57:18,1319277438.0,ko,74.06,68.19,37.17561858780929,1238.25,15.936669038612791,21.238949549196498
5437,2011-11-06 11:28:02,1320607682.0,ko,87.13,67.78,36.35083484208409,1253.23,17.33923823077788,19.01159661130621
5438,2011-11-15 03:32:15,1321356735.0,ko,87.13,67.79,36.3709515188091,1257.81,17.768061121306317,18.602890397502783
5439,2012-03-13 10:16:20,1331658980.0,ko,89.5,70.15,41.118487225910286,1395.95,30.702033631699194,10.416453594211092
5440,2012-03-16 01:41:55,1331887315.0,ko,89.5,70.33,41.48058740696036,1404.17,31.47166772780047,10.008919679159892
5441,2012-05-18 11:21:11,1337365271.0,ko,93.68,75.12,51.11647555823778,1295.22,21.270738923635825,29.845736634601955
5442,2012-11-12 04:05:28,1352721928.0,ko,97.47,36.29,-26.99658016495675,1380.03,29.21145275457848,-56.20803291953523
5443,2013-02-06 05:53:59,1360158839.0,ko,97.47,38.14,-23.27499497083082,1512.12,41.57896707988464,-64.85396205071547
5444,2013-04-25 02:28:42,1366882122.0,ko,106.76,42.15,-15.208207604103807,1585.16,48.41766225984047,-63.625869863944274
5445,2004-04-12 00:28:21,1081754901.0,kr,2.085,17.1,0.0,1145.2,0.0,0.0
5446,2004-11-29 03:16:08,1101726968.0,kr,1.75,16.26,-4.912280701754384,1178.57,2.9139015019210524,-7.826182203675437
5447,2004-12-16 11:47:39,1103226459.0,kr,1.784,17.49,2.2807017543859476,1203.21,5.065490743974851,-2.7847889895889035
5448,2005-03-29 08:18:38,1112109518.0,kr,1.784,15.58,-8.888888888888896,1165.36,1.7603911980439968,-10.649280086932894
5449,2005-04-13 07:46:57,1113403617.0,kr,1.784,15.75,-7.894736842105271,1173.79,2.496507160321334,-10.391244002426605
5450,2005-09-08 17:44:00,1126226640.0,kr,2.009,19.9,16.374269005847935,1231.67,7.550646175340554,8.823622830507382
5451,2006-04-22 08:44:18,1145720658.0,kr,1.641,19.67,15.029239766081872,1311.28,14.502270345791121,0.5269694202907509
5452,2006-06-22 20:32:47,1151033567.0,kr,1.641,20.3,18.713450292397653,1245.6,8.767027593433449,9.946422698964204
5453,2007-01-14 06:03:50,1168783430.0,kr,1.505,23.58,37.89473684210524,1430.73,24.932762836185816,12.961974005919423
5454,2007-02-24 20:27:51,1172377671.0,kr,1.505,25.67,50.11695906432748,1451.19,26.71935033181977,23.397608732507713
5455,2007-04-09 13:23:50,1176150230.0,kr,1.43,29.11,70.23391812865495,1444.61,26.144778204680392,44.08913992397456
5456,2008-02-03 19:19:05,1202095145.0,kr,1.565,25.98,51.92982456140351,1395.42,21.84945860984981,30.0803659515537
5457,2009-01-06 20:19:49,1231301989.0,kr,1.525,25.72,50.40935672514618,934.7,-18.38106880894167,68.79042553408786
5458,2009-08-01 05:26:59,1249129619.0,kr,,21.38,25.029239766081858,987.48,-13.77226685295145,38.801506619033304
5459,2012-06-29 17:29:41,1341016181.0,kr,199.31,23.1,35.08771929824561,1362.16,18.94516241704506,16.142556881200548
5460,2012-11-30 23:44:01,1354347841.0,kr,215.27,26.24,53.45029239766079,1416.18,23.662242403073698,29.78804999458709
5461,2013-03-30 23:57:39,1364713059.0,kr,210.87,33.14,93.80116959064327,1569.19,37.02322738386308,56.77794220678019
5462,2013-05-12 14:53:56,1368395636.0,kr,210.7,34.49,101.69590643274853,1633.7,42.65630457561998,59.03960185712855
5463,2013-05-11 16:54:11,1368316451.0,krft,279.14,55.22,0.0,1633.7,0.0,0.0
5464,2003-12-28 17:39:01,1072661941.0,kss,0.357,44.01,0.0,1095.89,0.0,0.0
5465,2004-04-12 00:38:03,1081755483.0,kss,0.26,44.33,0.7271074755737339,1145.2,4.499539187327191,-3.7724317117534567
5466,2004-10-15 17:00:12,1097884812.0,kss,0.244,49.33,12.088161781413316,1108.2,1.1232879212329654,10.96487386018035
5467,2005-01-25 01:23:58,1106645038.0,kss,0.312,45.74,3.930924789820504,1168.41,6.617452481544678,-2.686527691724174
5468,2007-04-13 11:16:07,1176488167.0,kss,0.189,77.98,77.18700295387414,1452.85,32.57261221472956,44.61439073914458
5469,2008-01-25 17:12:27,1201309947.0,kss,0.383,42.68,-3.0220404453533254,1330.61,21.418208031827994,-24.44024847718132
5470,2008-01-28 18:43:36,1201574616.0,kss,0.383,42.28,-3.930924789820488,1353.96,23.548896330836115,-27.479821120656602
5471,2009-08-14 21:04:08,1250309048.0,kss,,51.73,17.541467848216314,1004.09,-8.376753141282434,25.91822098949875
5472,2009-11-12 02:51:51,1258023111.0,kss,,54.59,24.03999091115657,1087.24,-0.7893127959923067,24.829303707148874
5473,2011-08-16 07:38:51,1313505531.0,kss,22.79,47.53,7.998182231311072,1192.76,8.839390814771544,-0.8412085834604719
5474,2011-11-18 13:28:09,1321651689.0,kss,65.51,54.97,24.903431038400367,1215.65,10.928104098039034,13.975326940361333
5475,2012-07-22 07:35:07,1342967707.0,kss,67.41,48.76,10.793001590547604,1362.66,24.342771628539356,-13.549770037991753
5476,2012-09-23 18:03:37,1348448617.0,kss,68.39,52.82,20.01817768688935,1460.15,33.238737464526544,-13.220559777637195
5477,2012-10-12 13:10:31,1350072631.0,kss,68.39,51.16,16.2463076573506,1428.59,30.358886384582373,-14.112578727231774
5478,2013-03-14 18:58:45,1363312725.0,kss,75.28,49.13,11.633719609179742,1563.23,42.64479099179661,-31.01107138261687
5479,2013-04-22 02:24:48,1366622688.0,kss,75.28,47.44,7.793683253805953,1562.5,42.578178466816915,-34.78449521301096
5480,2013-05-11 11:38:56,1368297536.0,kss,75.28,48.9,11.111111111111112,1633.7,49.07518090319283,-37.964069792081716
5481,2004-02-15 03:08:29,1076843309.0,ksu,0.599,14.3,0.0,1145.81,0.0,0.0
5482,2005-01-18 04:07:27,1106050047.0,ksu,0.58,16.65,16.43356643356642,1195.98,4.378561890714872,12.055004542851547
5483,2005-03-27 21:45:04,1111985104.0,ksu,0.58,19.29,34.895104895104886,1171.42,2.2351000602194193,32.66000483488547
5484,2008-05-22 07:04:39,1211465079.0,ksu,1.03,48.1,236.36363636363632,1394.35,21.691205348181633,214.6724310154547
5485,2009-08-04 06:36:11,1249392971.0,ksu,1.03,21.57,50.83916083916083,1005.65,-12.232394550579937,63.071555389740766
5486,2010-01-04 09:11:47,1262625107.0,ksu,,33.29,132.79720279720277,1132.99,-1.1188591476771834,133.91606194487994
5487,2013-05-07 10:13:33,1367946813.0,ksu,45.72,109.23,663.8461538461539,1625.96,41.9048533351952,621.9413005109587
5488,2003-10-26 15:42:55,1067208175.0,l,0.265,9.83,0.0,1028.91,0.0,0.0
5489,2004-05-16 19:15:07,1084760107.0,l,0.461,10.71,8.952187182095633,1095.7,6.491335490956445,2.4608516911391884
5490,2004-10-10 12:34:26,1097436866.0,l,0.386,8.75,-10.98677517802645,1122.14,9.06104518373813,-20.04782036176458
5491,2005-01-19 17:19:18,1106183958.0,l,0.403,10.5,6.8158697863682605,1184.63,15.134462683811027,-8.318592897442766
5492,2005-02-07 03:21:05,1107775265.0,l,0.403,10.48,6.612410986775181,1201.72,16.795443721997056,-10.183032735221875
5493,2005-05-27 12:43:28,1117223008.0,l,0.349,10.47,6.5106815869786425,1198.78,16.509704444509225,-9.999022857530584
5494,2006-05-08 00:34:49,1147073689.0,l,0.405,8.7,-11.495422177009164,1324.66,28.74401065204925,-40.239432829058416
5495,2006-09-19 00:31:01,1158651061.0,l,0.405,8.7,-11.495422177009164,1318.31,28.126852688767713,-39.62227486577687
5496,2006-10-31 04:04:14,1162292654.0,l,0.405,8.7,-11.495422177009164,1377.94,33.92230612978783,-45.41772830679699
5497,2007-04-05 15:56:48,1175813808.0,l,0.405,8.7,-11.495422177009164,1443.76,40.31936709721938,-51.814789274228545
5498,2007-06-11 03:09:27,1181556567.0,l,0.405,8.7,-11.495422177009164,1509.12,46.67172055864942,-58.16714273565859
5499,2008-10-16 20:13:54,1224213234.0,l,0.441,32.51,230.72227873855545,946.43,-8.016250206529252,238.7385289450847
5500,2009-01-03 19:08:32,1231038512.0,l,0.488,29.77,202.8484231943031,931.8,-9.438143277837725,212.28656647214083
5501,2011-08-16 23:55:30,1313564130.0,l,39.28,36.84,274.77110885045784,1192.76,15.92461925727225,258.8464895931856
5502,2013-04-23 14:41:26,1366753286.0,l,37.36,43.06,338.04679552390644,1578.78,53.44199201096305,284.60480351294336
5503,2013-04-25 07:56:03,1366901763.0,l,37.36,44.51,352.7975584944049,1585.16,54.06206568115772,298.73549281324716
5504,2003-10-27 03:56:28,1067252188.0,leg,0.571,20.4,0.0,1031.13,0.0,0.0
5505,2004-12-01 07:16:52,1101914212.0,leg,0.451,29.85,46.323529411764724,1191.37,15.540232560394884,30.78329685136984
5506,2005-02-06 03:52:14,1107690734.0,leg,0.51,28.33,38.872549019607845,1203.03,16.671030810857975,22.20151820874987
5507,2006-02-02 01:17:08,1138871828.0,leg,0.428,24.77,21.421568627450988,1270.84,23.247311202273213,-1.8257425748222254
5508,2006-05-10 17:20:18,1147306818.0,leg,0.447,26.79,31.32352941176471,1322.85,28.291292077623552,3.0322373341411577
5509,2006-08-30 23:01:42,1157004102.0,leg,0.465,23.08,13.137254901960786,1304.27,26.489385431516865,-13.35213052955608
5510,2008-01-02 05:05:18,1199279118.0,leg,0.494,17.44,-14.509803921568615,1447.16,40.346997953701276,-54.856801875269895
5511,2009-02-08 19:52:15,1234151535.0,leg,,13.55,-33.57843137254901,868.6,-15.762319009242296,-17.816112363306715
5512,2011-05-01 20:46:45,1304308005.0,leg,51.35,26.29,28.872549019607845,1363.61,32.24423690514288,-3.3716878855350316
5513,2011-07-24 02:02:14,1311498134.0,leg,56.6,23.5,15.196078431372555,1345.02,30.441360449215892,-15.245282017843337
5514,2012-11-07 11:45:45,1352317545.0,leg,75.81,27.41,34.36274509803923,1394.53,35.24288886949268,-0.8801437714534543
5515,2013-04-23 03:40:39,1366713639.0,leg,73.18,32.83,60.93137254901961,1578.78,53.11163480841405,7.819737740605561
5516,2013-05-09 09:12:44,1368115964.0,leg,80.23,33.26,63.03921568627451,1626.67,57.756054037803175,5.283161648471335
5517,2004-01-20 04:15:53,1074600953.0,len,0.508,90.81,0.0,1138.77,0.0,0.0
5518,2004-06-21 08:10:21,1087830621.0,len,0.467,44.24,-51.282898359211536,1130.3,-0.7437849609666594,-50.53911339824488
5519,2004-08-10 23:32:25,1092205945.0,len,0.458,42.96,-52.692434753881734,1079.04,-5.245132906557076,-47.44730184732466
5520,2004-10-10 13:54:17,1097441657.0,len,0.458,43.7,-51.87754652571302,1122.14,-1.460347567990014,-50.41719895772301
5521,2005-03-06 01:48:59,1110102539.0,len,0.499,61.97,-31.758616892412732,1222.12,7.319300648945784,-39.07791754135852
5522,2005-04-04 23:21:53,1112682113.0,len,0.499,57.9,-36.24050214734061,1176.12,3.279854579941508,-39.52035672728211
5523,2005-09-01 00:58:09,1125561489.0,len,0.717,62.1,-31.61546085232904,1221.59,7.27275920510726,-38.8882200574363
5524,2006-02-03 07:00:46,1138978846.0,len,,60.38,-33.50952538266711,1264.03,10.9995872739886,-44.50911265665571
5525,2006-08-27 05:24:26,1156681466.0,len,0.718,44.76,-50.71027419887678,1295.09,13.727091511016267,-64.43736570989304
5526,2008-01-29 19:10:53,1201662653.0,len,0.613,18.87,-79.22035018169805,1362.3,19.62907347401143,-98.84942365570949
5527,2008-12-05 07:21:32,1228490492.0,len,0.738,8.5,-90.63979737914326,876.07,-23.068749615813548,-67.57104776332972
5528,2008-12-12 12:33:38,1229114018.0,len,0.738,8.98,-90.11122123114194,879.73,-22.747350211192778,-67.36387101994916
5529,2011-10-23 03:42:48,1319366568.0,len,125.26,16.73,-81.57691884153728,1238.25,8.735741194446641,-90.31266003598392
5530,2012-04-21 13:17:23,1335039443.0,len,130.23,25.77,-71.62206805417905,1378.53,21.054295424010117,-92.67636347818917
5531,2013-03-12 03:38:16,1363084696.0,len,125.9,41.81,-53.95881510846823,1552.48,36.329548547994776,-90.288363656463
5532,2013-05-16 14:59:53,1368741593.0,len,125.02,42.85,-52.813566787798706,1650.47,44.93444681542366,-97.74801360322238
5533,2004-08-16 21:16:39,1092716199.0,lh,0.462,39.19,0.0,1079.34,0.0,0.0
5534,2004-10-24 04:46:23,1098618383.0,lh,0.449,43.0,9.721867823424349,1095.74,1.519447069505447,8.202420753918902
5535,2005-01-27 04:06:35,1106827595.0,lh,0.451,47.52,21.255422301607567,1174.55,8.821131432171518,12.43429086943605
5536,2005-03-12 01:14:27,1110618867.0,lh,0.446,46.08,17.581015565195205,1200.08,11.186465803176016,6.394549762019189
5537,2006-08-22 04:57:16,1156247836.0,lh,0.574,68.79,75.52947180403167,1298.81,20.333722460021868,55.195749344009805
5538,2011-08-16 03:42:04,1313491324.0,lh,77.01,84.74,116.22862975248789,1192.76,10.508273574591888,105.72035617789601
5539,2012-06-02 21:18:05,1338697085.0,lh,81.03,82.37,110.18116866547591,1278.04,18.409398336020168,91.77177032945573
5540,2013-03-31 20:31:28,1364787088.0,lh,96.97,90.2,130.16075529471806,1569.19,45.38421628031947,84.7765390143986
5541,2013-05-07 09:00:10,1367942410.0,lh,82.98,93.55,138.70885429956624,1625.96,50.643912020308726,88.06494227925751
5542,2005-05-11 00:38:47,1115797127.0,life,0.0,32.71,0.0,1171.11,0.0,0.0
5543,2005-08-18 07:51:27,1124376687.0,life,0.0,33.2,1.498012840110064,1219.02,4.090990598662814,-2.59297775855275
5544,2006-01-03 12:39:11,1136320751.0,life,0.0,36.56,11.770100886579032,1268.8,8.341658768177204,3.4284421184018274
5545,2008-04-26 03:11:22,1209204682.0,life,0.0,22.29,-31.85570162029961,1397.84,19.3602650476898,-51.215966667989406
5546,2009-01-06 20:36:49,1231303009.0,life,0.625,25.08,-23.326199938856625,934.7,-20.186831296803874,-3.1393686420527516
5547,2009-12-26 08:17:46,1261844266.0,life,,52.17,59.492509935799454,1126.48,-3.81091443160761,63.30342436740706
5548,2013-05-23 17:08:07,1369354087.0,life,51.15,73.96,126.10822378477526,1650.51,40.93552270922459,85.17270107555066
5549,2004-05-22 20:08:01,1085281681.0,lll,0.729,61.26,0.0,1093.56,0.0,0.0
5550,2004-06-23 11:34:56,1088015696.0,lll,0.729,64.52,5.321580150179559,1144.06,4.617945060170453,0.7036350900091062
5551,2004-10-27 05:22:04,1098879724.0,lll,0.695,64.36,5.060398302317991,1125.4,2.9115914993233245,2.1488068029946668
5552,2004-12-16 20:03:30,1103256210.0,lll,0.673,74.42,21.48220698661444,1203.21,10.026884670251299,11.45532231636314
5553,2005-04-04 23:29:29,1112682569.0,lll,0.576,71.13,16.11165523996082,1176.12,7.549654339953907,8.562000900006915
5554,2006-03-31 08:49:38,1143820178.0,lll,1.032,85.7,39.89552726085538,1294.87,18.40868356560225,21.486843695253132
5555,2007-03-07 07:14:45,1173280485.0,lll,0.857,85.57,39.683317009467835,1391.97,27.287940305058715,12.39537670440912
5556,2007-04-13 20:38:05,1176521885.0,lll,0.857,89.92,46.78419849820438,1452.85,32.85507882512162,13.92911967308276
5557,2010-01-08 15:23:54,1262993034.0,lll,,87.57,42.94809010773751,1144.98,4.702073960276535,38.24601614746097
5558,2011-05-02 02:05:37,1304327137.0,lll,60.5,80.19,30.901077375122433,1361.22,24.476023263469777,6.425054111652656
5559,2011-07-02 05:32:42,1309609962.0,lll,59.72,88.31,44.1560561540973,1339.67,22.505395222941598,21.650660931155702
5560,2013-05-13 10:59:38,1368467978.0,lll,65.34,83.78,36.76134508651649,1633.77,49.39920991989466,-12.637864833378167
5561,2003-10-27 06:00:30,1067259630.0,lltc,0.0,40.9,0.0,1031.13,0.0,0.0
5562,2004-08-10 23:49:19,1092206959.0,lltc,0.0,37.26,-8.899755501222495,1079.04,4.64635884902969,-13.546114350252186
5563,2004-11-28 17:26:31,1101691591.0,lltc,0.0,38.21,-6.57701711491442,1182.65,14.694558397098326,-21.271575512012745
5564,2004-12-09 07:31:12,1102606272.0,lltc,0.0,38.98,-4.694376528117364,1189.24,15.333663068672221,-20.028039596789586
5565,2005-04-16 01:40:54,1113640854.0,lltc,0.0,37.12,-9.242053789731054,1142.62,10.812409686460462,-20.054463476191515
5566,2005-10-01 18:20:47,1128216047.0,lltc,0.0,37.59,-8.09290953545231,1228.81,19.171200527576524,-27.264110063028834
5567,2007-03-01 16:40:35,1172796035.0,lltc,,33.12,-19.022004889975552,1403.17,36.08080455422691,-55.102809444202464
5568,2008-10-21 19:54:35,1224644075.0,lltc,,21.77,-46.77261613691932,955.05,-7.378313112798594,-39.394303024120724
5569,2008-12-22 20:09:33,1230005373.0,lltc,,21.47,-47.50611246943765,871.63,-15.468466633693142,-32.03764583574451
5570,2009-02-16 00:04:15,1234771455.0,lltc,,24.45,-40.2200488997555,826.84,-19.81224481879104,-20.407804080964457
5571,2012-03-24 14:41:41,1332625301.0,lltc,131.54,33.22,-18.77750611246944,1397.11,35.49309980312858,-54.27060591559802
5572,2013-03-17 07:45:17,1363531517.0,lltc,102.96,37.72,-7.775061124694376,1560.7,51.358218653322076,-59.13327977801645
5573,2013-04-25 06:09:02,1366895342.0,lltc,86.41,35.57,-13.031784841075792,1585.16,53.73037347376178,-66.76215831483758
5574,2003-10-27 03:29:02,1067250542.0,lly,0.548,66.29,0.0,1031.13,0.0,0.0
5575,2004-11-06 23:40:52,1099809652.0,lly,0.546,57.6,-13.109066224166547,1166.17,13.096311813253417,-26.205378037419962
5576,2005-01-31 12:53:36,1107204816.0,lly,0.596,53.58,-19.173329310604927,1181.27,14.56072464189771,-33.734053952502634
5577,2005-03-16 21:12:02,1111032722.0,lly,0.596,52.11,-21.390858349675675,1188.07,15.220195319697789,-36.61105366937346
5578,2006-06-17 18:01:25,1150592485.0,lly,0.543,54.25,-18.16261879619853,1251.54,21.375578249105335,-39.53819704530386
5579,2007-03-25 11:50:31,1174848631.0,lly,0.338,53.81,-18.82636898476392,1436.11,39.27535810227612,-58.10172708704005
5580,2007-05-29 05:28:37,1180441717.0,lly,0.465,59.36,-10.454065469904972,1518.11,47.22779862868889,-57.68186409859386
5581,2007-06-04 17:05:32,1181001932.0,lly,0.465,58.98,-11.027304269120544,1539.18,49.27118792004887,-60.29849218916941
5582,2008-04-25 09:19:20,1209140360.0,lly,0.366,49.04,-26.02202443807513,1397.84,35.56389592001006,-61.58592035808519
5583,2008-10-29 04:05:50,1225278350.0,lly,0.313,33.38,-49.645497058379846,930.09,-9.79895842425301,-39.84653863412684
5584,2008-12-19 19:29:16,1229743756.0,lly,0.336,38.16,-42.434756373510346,887.88,-13.892525675715001,-28.542230697795347
5585,2011-09-26 09:00:22,1317052822.0,lly,47.13,36.07,-45.587569769195966,1162.95,12.784033051118668,-58.371602820314635
5586,2011-11-29 00:51:45,1322556705.0,lly,47.02,36.27,-45.28586513802987,1195.19,15.910699911747301,-61.19656504977717
5587,2012-01-28 21:52:36,1327816356.0,lly,47.02,39.2,-40.86589229144668,1316.33,27.658976074791713,-68.5248683662384
5588,2012-04-19 21:47:57,1334897277.0,lly,51.62,39.75,-40.036204555739936,1376.92,33.53505377595452,-73.57125833169445
5589,2012-06-21 20:25:14,1340335514.0,lly,36.52,41.76,-37.00407301252075,1325.51,28.54926148982183,-65.55333450234258
5590,2012-09-17 20:49:17,1347940157.0,lly,38.51,46.83,-29.35586061246041,1461.19,41.70764113157409,-71.06350174403451
5591,2013-03-17 09:41:31,1363538491.0,lly,37.44,55.13,-16.835118419067737,1560.7,51.358218653322076,-68.19333707238981
5592,2013-04-26 01:11:39,1366963899.0,lly,37.44,56.43,-14.874038316488166,1582.24,53.44718900623586,-68.32122732272403
5593,2004-11-25 18:41:15,1101436875.0,lm,0.492,67.2,0.0,1181.76,0.0,0.0
5594,2005-01-22 11:14:50,1106421290.0,lm,0.492,70.7,5.208333333333333,1167.87,-1.1753655564581724,6.383698889791505
5595,2005-03-17 07:28:00,1111069680.0,lm,0.379,82.55,22.842261904761894,1190.21,0.7150352017330122,22.12722670302888
5596,2005-04-29 20:57:46,1114833466.0,lm,0.379,70.86,5.446428571428566,1156.85,-2.107873002978615,7.55430157440718
5597,2005-08-16 13:20:31,1124223631.0,lm,,108.3,61.16071428571428,1219.34,3.1800027078256097,57.98071157788867
5598,2006-09-06 14:52:28,1157579548.0,lm,0.202,90.94,35.32738095238094,1300.26,10.027416734362307,25.299964218018637
5599,2006-11-13 14:36:01,1163457361.0,lm,0.198,91.9,36.75595238095239,1384.42,17.148998104522075,19.60695427643031
5600,2006-11-13 20:42:45,1163479365.0,lm,0.198,92.23,37.24702380952381,1384.42,17.148998104522075,20.098025705001735
5601,2006-11-30 11:56:20,1164916580.0,lm,0.198,96.17,43.110119047619044,1400.63,18.520681018142444,24.5894380294766
5602,2007-04-06 18:34:01,1175909641.0,lm,0.182,96.96,44.28571428571427,1443.76,22.170322231248306,22.115392054465964
5603,2008-05-13 05:30:44,1210681844.0,lm,0.216,55.86,-16.875000000000004,1403.04,18.724614134849713,-35.599614134849716
5604,2008-09-26 20:48:02,1222487282.0,lm,0.599,44.89,-33.199404761904766,1213.27,2.6663620362848626,-35.865766798189625
5605,2009-01-01 20:44:23,1230871463.0,lm,0.548,21.91,-67.39583333333334,903.25,-23.567391010018955,-43.82844232331439
5606,2012-06-10 08:25:41,1339341941.0,lm,29.09,25.6,-61.904761904761905,1325.66,12.176753317086387,-74.08151522184829
5607,2013-04-25 19:10:01,1366942201.0,lm,28.24,31.14,-53.660714285714285,1585.16,34.13552667208233,-87.79624095779661
5608,2003-10-09 11:50:25,1065725425.0,lmt,1.024,45.88,0.0,1038.73,0.0,0.0
5609,2004-03-24 09:19:56,1080145196.0,lmt,0.919,44.9,-2.1360069747166603,1091.33,5.063876079443157,-7.199883054159818
5610,2004-04-14 16:56:30,1081986990.0,lmt,0.919,46.75,1.896251089799471,1128.17,8.610514763220477,-6.714263673421006
5611,2004-11-30 10:38:18,1101839898.0,lmt,0.838,60.05,30.88491717523974,1173.82,13.005304554600322,17.879612620639417
5612,2005-01-24 03:34:32,1106566472.0,lmt,0.838,54.75,19.33304272013949,1163.75,12.035851472471188,7.2971912476683
5613,2005-12-10 11:43:29,1134243809.0,lmt,0.657,62.92,37.14036617262423,1259.37,21.241323539322043,15.89904263330219
5614,2005-12-19 18:47:01,1135046821.0,lmt,0.657,62.75,36.7698343504795,1259.92,21.294272813917,15.475561536562498
5615,2005-12-30 23:03:23,1136012603.0,lmt,0.657,63.63,38.68788142981691,1248.29,20.174636334754936,18.513245095061976
5616,2007-02-12 04:29:41,1171283381.0,lmt,0.651,101.16,120.4882301656495,1433.37,37.99254859299335,82.49568157265614
5617,2008-10-26 21:52:01,1225083121.0,lmt,0.388,75.84,65.30078465562337,876.77,-15.592117297083943,80.89290195270732
5618,2008-12-25 19:08:05,1230260885.0,lmt,0.388,79.22,72.667829119442,868.15,-16.42197683709915,89.08980595654116
5619,2011-11-25 02:30:55,1322217055.0,lmt,239.14,73.95,61.181342632955534,1158.67,11.546792718030677,49.63454991492486
